source_file,mongo_id,reviewerID,asin,reviewerName,helpful_votes,helpful_total,helpful_ratio,reviewText,text_length,text_missing,text_very_short,summary,summary_missing,overall,rating_polarity,unixReviewTime,review_datetime_utc,category
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c597,A2AVUJSZGM4FB8,1059844591,BILL R.,0.0,0.0,,"This thing worked for allof two minutes TOTAL! $40 bucks wasted. This is the second cord I've purchased for viewing my phone on my television and this is the worst. Really just about had it with Amazon. I've had it with internet purchasing all together. Just cant replace old school returns and face to face sellers.UPDATE would like to add that since the 1st posting Amazon has totally taken care of me on this and I can't explain how blown away I am by that. I cannot say the same for the seller uhq tech. All emails were rude, sarcastic and completely un helpful. P.s. plugging in external power doesn't make this thing work either.",635,0,0,does NOT work,0,1.0,0.0,1396915200.0,2014-04-08 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c59b,AQ88YMCNXCM34,1098409183,Aaron,0.0,0.0,,Has a flat base that covers the analogue stick hole so nothing can get in there. Other than that it's pretty basic plastic joystick.,132,0,0,Better than original,0,5.0,1.0,1382832000.0,2013-10-27 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c59d,APXRJDWIB06P0,111130114X,daneliab,0.0,0.0,,"This hello kitty case is cute and I really do like it, but its silicone. Its not hard. That's the only thing that I didn't like. I was expecting a hard case.",157,0,0,Cute but not hard.,0,4.0,1.0,1333756800.0,2012-04-07 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c59e,A2955CEM138IFK,1111301166,JJayy,0.0,0.0,,It was very pretty when I first got it ! After about a day it two the pink bow fell off ! What a waste,102,0,0,Hello Kitty,0,2.0,0.0,1349827200.0,2012-10-10 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c59f,A1WUB1QNSOU82E,1111301166,ladybell,0.0,0.0,,"Ordered this case for my sister, who is a fanatic of Hello Kitty!!! Just what we wanted, came sooner than we thought it would. Will be ordering more being that I have more family members who are Hello Kitty fans as well....great stocking stuffers",246,0,0,Love it!!!,0,5.0,1.0,1351814400.0,2012-11-02 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c59c,A14RUNGWQU8WX0,1059947692,"A. Fisher ""Alpha Fox""",0.0,0.0,,Now you can charge your Note 3 and access data at the same time! My favorite feature of this device is that I can plug in a USB storage device and access those files be it media or data. I have seen youtube videos of the device connecting to a USB hub and running a myriad of different devices. Just make sure that those devices are compatible with your Note 3. I'm not super tech savvy but I would think the possibilities are nearly endless especially for the mobile warriors. I will probably never access the full potential of the Note 3 but just being able to plug into USB devices is a handy feature to have.,612,0,0,Buy this cable for Samsung Galaxy Note 3,0,5.0,1.0,1402617600.0,2014-06-13 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5a0,A2Y3CB59VANJBF,111130114X,jacqueline mendez,0.0,0.0,,"As a HUGE Hello Kitty fan, I absolutely LOVE this case.  Just makes me love my iphone 4s even more :)",101,0,0,LOVE IT!,0,5.0,1.0,1328659200.0,2012-02-08 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5a1,A2IFYIRMBEPUUN,1111305218,Deb,0.0,0.0,,"I love my case, I think it is the the cutest thing ever.  I can always find it in my purse & I have gotten a few compliments regarding it.  Case is very durable, be careful when wearing w/jeans.  I sort of messed mine up, the color faded onto the case but it's still cute.  Delivery was very quick.  I also like the fact that they sent me a screen protector too!",362,0,0,Kitty Cover,0,5.0,1.0,1331510400.0,2012-03-12 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5a2,A2RQ2CFNRFMU07,1111306052,Cheyenne,0.0,0.0,,This was a good item came fast was wrapped good just wish it was more durable it broke on the first drop but that's not the sellers fault,137,0,0,Good,0,4.0,1.0,1365638400.0,2013-04-11 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5a4,A1HS6ZDH2T5A11,1111306052,"V. Johnston ""spekledworf""",0.0,0.0,,"It looks sharp, but it doesn't fit too well in the area of the volume buttons, making it hard to turn down volume, especially since it really bulges out in the area.",165,0,0,Decent case,0,3.0,0.0,1353974400.0,2012-11-27 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5a3,A2KHIP73240AM2,1111306052,Michael Jones,0.0,0.0,,"I gave it 4 stars because it is a really neat case but unfortunately it provides no protection. Get this if you like the style and if you are one of the types that go through all extremes to keep something nice and protected. I love it personally because I have a newer Camaro and this matches my car and color. I also have not seen anyone else with this cover and many people ask me about it. Beware though, kids might try to play with it like a car, and as stated, this provides pretty much no protection so be wary.I also got the case in great shape and had no problems with the shipping.",591,0,0,Neat Iphone case,0,4.0,1.0,1367020800.0,2013-04-27 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5a6,AHC26YZVY3JW4,1182700721,Courtney M.,0.0,0.0,,"These are adorable and stick to anything. But be careful, they really stick, I haven't found a way to get mine off the button yet.",130,0,0,Good buy,0,5.0,1.0,1379894400.0,2013-09-23 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5a5,A4AOE1YFUVTOS,1111306079,Lori,0.0,0.0,,"Love my case. Looks great!! Came fast. Thanks a ton. Feels really solid and fits perfect.  I do not know what else to say about it but everytime I click submit it tells me to say more. There that shoul be enough words geeze, its a phone case not a car.",252,0,0,Love my Bumblebee phone!,0,5.0,1.0,1356220800.0,2012-12-23 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5a7,A26GTZO68ACFTB,1182701434,Patterz,0.0,0.0,,"I was pleasantly surprised, the item came before its scheduled time, I really like the packaging of the case. The screen protectors fit perfectly as well as the case.Fantastic, really pleased with this purchase",210,0,0,Transformers Case Hard Case Cover with Metal (Aluminum Alloy) for Apple Iphone4,0,5.0,1.0,1337817600.0,2012-05-24 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5ab,A18ZWTTNWRPURB,1182701566,luojie,0.0,0.0,,"Good to see that I bought the iPhone4 shell, but not particularly put something perfect, I feel a bit small, crowded up.",120,0,0,en,0,5.0,1.0,1388880000.0,2014-01-05 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5a8,A77Q5LZJ6A6KS,1182701450,TAMMY GARNER,0.0,0.0,,Catches a lot of attention from the kids - they think they can drive it around the table top - &#60;3,101,0,0,Sweeeet case,0,5.0,1.0,1401408000.0,2014-05-30 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5a9,AGKGSNCTGVQ9P,1182700721,stephy555,0.0,0.0,,It's cute and fun...it has also gives me support when pushing the home button...I'm very happy Will purchase again and I recommend this item for anyone who love sponge-bob,171,0,0,Fun!!!!,0,5.0,1.0,1342483200.0,2012-07-17 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5aa,A12XGDEHXGQ4IC,1182701477,JennyD,0.0,0.0,,Two minutes after putting this case on it broke!!!! The next my husband gets home from work and there are already scratches all over it! I was not happy with it. From what it looked like I thought it was suppose to protect the phone!,233,0,0,Transformers phone case,0,2.0,0.0,1325203200.0,2011-12-30 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5ad,AV7JHPDVA24NI,1182701604,Angel,0.0,0.0,,i lov it! it is such a cute case~ it is soft~ the only thing is that i ordered the cat with white eyes not black eyes... but it actually doesnt matter~ the case is in great quality after all!,191,0,0,such a cute case~~,0,5.0,1.0,1322611200.0,2011-11-30 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5af,AVM6HE8FY2KET,1182701647,Sue Unvarsky,0.0,0.0,,"Love the clarity of the image, the lightweight aspect of the case and the overall durability of the product.  For Smurf fans everywhere!",136,0,0,Smurf Fan from WAY back....,0,5.0,1.0,1383004800.0,2013-10-29 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5b0,A3H814HCKVSRF2,1182701906,meghan,0.0,0.0,,I absolutely loved this case. It lasted me for 7+ months till it finally had too much and started falling apart. I would definitely recommend this case to every hello kitty fan out there(:,188,0,0,Loved it!,0,5.0,1.0,1354838400.0,2012-12-07 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5b1,AW421C2VOSUXA,1182702295,E JeanMarie,0.0,0.0,,"Bought this and it came in the mail relatively quick! It's super cute and girly, and I get compliments all of the time! For as rough as my phnoe is treated, it does a pretty good job of protecting it! Thank you",210,0,0,Cute!!,0,4.0,1.0,1342224000.0,2012-07-14 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5ae,A3MHN5JNM3QJDF,1182701574,Erica C.,1.0,1.0,1.0,"I'll admit that I wasn't expecting this case to be as good as it is! I've had it for almost two weeks and I bought it more for fashion than function, but it's actually pretty great. It's made of a flexible plastic that is easy to put on and take off, but sturdy enough that I'm not afraid of damage occurring to my phone or to the case itself while it's in my purse. The paint is part of the plastic, not painted on the surface so the face and body should last for a while. Overall, I would recommend this case to another Rilakkuma fan.",536,0,0,Even better than expected!,0,5.0,1.0,1329091200.0,2012-02-13 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5b2,A3K4QK1DRNB6I7,1182702295,Guadalupe,0.0,0.0,,"Love it! My best friend liked it so much i gave it to her, now iim about to buy another One (:",94,0,0,Love,0,5.0,1.0,1356652800.0,2012-12-28 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5b5,A11H5F5GEXIXFA,1182702295,rbechtel,0.0,0.0,,I really thought the panda is cute but the first time I tried to take the case off it cracked.,94,0,0,Panda Iphone case,0,3.0,0.0,1365379200.0,2013-04-08 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5b3,A357LHEEBV7PJ3,1182702295,Alli Joy,0.0,0.0,,"i bought this for my friend for christmas (2012) and to this day still uses it. it's super cute, the picture hasn't come off, and she always gets compliments on it.",164,0,0,bought it for a friend.,0,5.0,1.0,1370908800.0,2013-06-11 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5b6,A1NXK0KBN5CZHZ,1182702627,Fun!,0.0,0.0,,I received my product in less than four business days and I'm extremely satisfied.  The Hello Kitty button fits perfectly over the home screen and is easy to access!!!  Very happy shopper!!!!,191,0,0,Excited,0,5.0,1.0,1340755200.0,2012-06-27 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5b4,A2TPF8QI3I25BY,1182702295,NunchakuPro,0.0,0.0,,I got this for my girlfriend and it makes her IPhone look brand new. She likes pandas but it's difficult to find something like this for a good price. I'm very satisfied. The addition of a screen protector was a nice touch too.,227,0,0,Cute and Sleek.,0,5.0,1.0,1325894400.0,2012-01-07 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5b7,AT3MJ26M4E7CN,1182702627,Kiki-ri,0.0,0.0,,"I love Hello Kitty, so I love these lil home buttons!  I love anything that adds a lil style to my devices and these do just that.  The shipping was fast and they were just as described by the seller.  Thanks",208,0,0,Soo cute on my iPhone and iPad!!!,0,5.0,1.0,1337299200.0,2012-05-18 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5b8,A3HYYLJGBMW5HD,1182702627,Miya,0.0,0.0,,"not only are these things super cute, but they stay on forever!! I had one on for months!! I received soooo many  compliments and aww's",135,0,0,worth it,0,5.0,1.0,1395878400.0,2014-03-27 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5b9,A2KKFPKYFB2TCY,1182707599,"CBaire ""unicorn04""",0.0,0.0,,"I love this iPhone cover.  It fits my iPhone perfectly and is sturdy enough to stand up to my having dropped the phone more than a couple times.  The colors have stayed true for the several yearls I've had the case, and it helps me to find my phone in my black purseSponge Bob Squarepants Bubbles Blowing Hard Case Cover Iphone 4/4s because of the bright colors and charming picture.  I received this order in less than a week and was happy to get it.",451,0,0,Love that Spongebob Iphone cover,0,4.0,1.0,1379116800.0,2013-09-14 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5ba,A1GRW9B3LHF098,1182702589,Veronica Nieto,0.0,0.0,,"The picture shows this like light blue color case, what I received was this turquoise see through cover. Though its not the right color I still love it because its still adorable! The product came within two weeks the right estimation, happy with my case! I also got the screen protector that came with it !",307,0,0,Loveeeee,0,4.0,1.0,1339977600.0,2012-06-18 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5bb,A1WOVLFSIKIFNT,118270882X,Richard V. Nguyen,0.0,0.0,,"The purchase said I would receive screen protectors as well. I only got the sticky buttons, and they were already falling off the matte paper, and the glue was already dried or melted. Not really worth it. The buttons that did stick, fell off a couple of days later and stuck somewhere near my pocket.",301,0,0,I did not get my screen protectors,0,2.0,0.0,1342396800.0,2012-07-16 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5be,A2HQEA8HBD0VYC,1204012970,Laura,0.0,0.0,,These home button stickers work great...they do not slip or move at all...be very precise when putting on because once they stick down you can not adjust them...when I had to send my phone back I had to really put effort behind one corner to pop it off...thus pack should last you a long time...and any case can go right over it and it still works just like a push button through the case...worth the money,406,0,0,Suppppper cute and greattttt,0,5.0,1.0,1369785600.0,2013-05-29 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5bd,A2TPBWCUPPXN6E,1182707866,Liana,0.0,0.0,,Very good protector for iPhone 4S. Ergonomically designed so that the iPhone does feel better to hold on to! Very cleverly designed!,132,0,0,Fantastic,0,5.0,1.0,1333843200.0,2012-04-08 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5bf,A394JRMSY494UF,1204012970,katrina,0.0,0.0,,birthday present to a little girl. She loved them so they served their purpose. they were kinda cute and i might have stole one,127,0,0,cute and stuff,0,4.0,1.0,1401408000.0,2014-05-30 00:00:00+00:00,Cell_Phones_and_Accessories
Cell_Phones_and_Accessories.csv,5a1321d5741a2384e802c5c1,A3QPWWABWKWK3G,120401308X,Ashley Rodriguez,0.0,0.0,,"I was delighted to find that this arrived before the estimated time, and these buttons are just so adorable. Everybody in my immediate family with apple products are each using a button.",186,0,0,Adorable!,0,5.0,1.0,1376352000.0,2013-08-13 00:00:00+00:00,Cell_Phones_and_Accessories
